14/05/2025 21:00 | RSI: 47.77
14/05/2025 22:00 | RSI: 44.55
14/05/2025 23:00 | RSI: 45.75
15/05/2025 00:00 | RSI: 52.96
15/05/2025 01:00 | RSI: 39.88
15/05/2025 02:00 | RSI: 50.09
15/05/2025 03:00 | RSI: 46.62
15/05/2025 04:00 | RSI: 49.53
15/05/2025 05:00 | RSI: 41.82
15/05/2025 06:00 | RSI: 41.14
15/05/2025 07:00 | RSI: 36.22
15/05/2025 08:00 | RSI: 44.86
15/05/2025 09:00 | RSI: 40.89
15/05/2025 10:00 | RSI: 39.42
15/05/2025 11:00 | RSI: 43.80
15/05/2025 12:00 | RSI: 44.76
15/05/2025 13:00 | RSI: 38.71
15/05/2025 14:00 | RSI: 34.78
15/05/2025 15:00 | RSI: 45.22
15/05/2025 16:00 | RSI: 48.61
15/05/2025 17:00 | RSI: 47.30
15/05/2025 18:00 | RSI: 40.07
15/05/2025 19:00 | RSI: 42.99
15/05/2025 20:00 | RSI: 41.91
15/05/2025 21:00 | RSI: 40.72
15/05/2025 22:00 | RSI: 39.71
15/05/2025 23:00 | RSI: 40.20
16/05/2025 00:00 | RSI: 42.76
16/05/2025 01:00 | RSI: 46.23
16/05/2025 02:00 | RSI: 50.20
16/05/2025 03:00 | RSI: 51.66
16/05/2025 04:00 | RSI: 50.24
16/05/2025 05:00 | RSI: 51.81
16/05/2025 06:00 | RSI: 52.27
16/05/2025 07:00 | RSI: 50.80
16/05/2025 08:00 | RSI: 46.48
16/05/2025 09:00 | RSI: 55.98
16/05/2025 10:00 | RSI: 57.28
16/05/2025 11:00 | RSI: 52.19
16/05/2025 12:00 | RSI: 50.68
16/05/2025 13:00 | RSI: 55.64
16/05/2025 14:00 | RSI: 50.17
16/05/2025 15:00 | RSI: 54.64
16/05/2025 16:00 | RSI: 52.88
16/05/2025 17:00 | RSI: 48.87
16/05/2025 18:00 | RSI: 48.19
16/05/2025 19:00 | RSI: 51.10
16/05/2025 20:00 | RSI: 46.08
16/05/2025 21:00 | RSI: 45.18
16/05/2025 22:00 | RSI: 41.18
16/05/2025 23:00 | RSI: 40.72
17/05/2025 00:00 | RSI: 36.87
17/05/2025 01:00 | RSI: 32.94
17/05/2025 02:00 | RSI: 36.33
17/05/2025 03:00 | RSI: 39.11
17/05/2025 04:00 | RSI: 41.35
17/05/2025 05:00 | RSI: 37.16
17/05/2025 06:00 | RSI: 40.34
17/05/2025 07:00 | RSI: 39.15
17/05/2025 08:00 | RSI: 36.54
17/05/2025 09:00 | RSI: 37.11
17/05/2025 10:00 | RSI: 37.54
17/05/2025 11:00 | RSI: 36.79
17/05/2025 12:00 | RSI: 35.37
17/05/2025 13:00 | RSI: 32.02
17/05/2025 14:00 | RSI: 42.73
17/05/2025 15:00 | RSI: 40.14
17/05/2025 16:00 | RSI: 37.87
17/05/2025 17:00 | RSI: 38.16
17/05/2025 18:00 | RSI: 38.54
17/05/2025 19:00 | RSI: 40.25
17/05/2025 20:00 | RSI: 48.83
17/05/2025 21:00 | RSI: 47.20
17/05/2025 22:00 | RSI: 39.65
17/05/2025 23:00 | RSI: 43.05
18/05/2025 00:00 | RSI: 46.79
18/05/2025 01:00 | RSI: 48.81
18/05/2025 02:00 | RSI: 48.42
18/05/2025 03:00 | RSI: 46.34
18/05/2025 04:00 | RSI: 49.38
18/05/2025 05:00 | RSI: 60.81
18/05/2025 06:00 | RSI: 55.71
18/05/2025 07:00 | RSI: 60.73
18/05/2025 08:00 | RSI: 64.65
18/05/2025 09:00 | RSI: 59.99
18/05/2025 10:00 | RSI: 60.20
18/05/2025 11:00 | RSI: 59.06
18/05/2025 12:00 | RSI: 63.69
18/05/2025 13:00 | RSI: 67.41
18/05/2025 14:00 | RSI: 72.48
18/05/2025 15:00 | RSI: 78.70
18/05/2025 16:00 | RSI: 76.65
18/05/2025 17:00 | RSI: 62.46
18/05/2025 18:00 | RSI: 57.37
18/05/2025 19:00 | RSI: 48.10
18/05/2025 20:00 | RSI: 49.15
18/05/2025 21:00 | RSI: 50.21
18/05/2025 22:00 | RSI: 58.26
18/05/2025 23:00 | RSI: 62.94
19/05/2025 00:00 | RSI: 53.98
19/05/2025 01:00 | RSI: 49.78
19/05/2025 02:00 | RSI: 47.26
19/05/2025 03:00 | RSI: 43.35
19/05/2025 04:00 | RSI: 41.10
19/05/2025 05:00 | RSI: 42.09
19/05/2025 06:00 | RSI: 37.71
19/05/2025 07:00 | RSI: 43.50
19/05/2025 08:00 | RSI: 42.25
19/05/2025 09:00 | RSI: 42.46
19/05/2025 10:00 | RSI: 43.01
19/05/2025 11:00 | RSI: 42.87
19/05/2025 12:00 | RSI: 39.95
19/05/2025 13:00 | RSI: 46.43
19/05/2025 14:00 | RSI: 49.87
19/05/2025 15:00 | RSI: 51.30
19/05/2025 16:00 | RSI: 55.74
19/05/2025 17:00 | RSI: 56.02
19/05/2025 18:00 | RSI: 53.16
19/05/2025 19:00 | RSI: 56.05
19/05/2025 20:00 | RSI: 56.88
19/05/2025 21:00 | RSI: 55.66
19/05/2025 22:00 | RSI: 53.29
19/05/2025 23:00 | RSI: 55.67
20/05/2025 00:00 | RSI: 54.52
20/05/2025 01:00 | RSI: 61.92
20/05/2025 02:00 | RSI: 60.17
20/05/2025 03:00 | RSI: 56.28
20/05/2025 04:00 | RSI: 58.70
20/05/2025 05:00 | RSI: 56.10
20/05/2025 06:00 | RSI: 52.84
20/05/2025 07:00 | RSI: 47.15
20/05/2025 08:00 | RSI: 45.30
20/05/2025 09:00 | RSI: 44.96
20/05/2025 10:00 | RSI: 42.99
20/05/2025 11:00 | RSI: 43.68
20/05/2025 12:00 | RSI: 40.53
20/05/2025 13:00 | RSI: 38.69
20/05/2025 14:00 | RSI: 38.53
20/05/2025 15:00 | RSI: 45.57
20/05/2025 16:00 | RSI: 41.84
20/05/2025 17:00 | RSI: 52.01
20/05/2025 18:00 | RSI: 42.27
20/05/2025 19:00 | RSI: 54.76
20/05/2025 20:00 | RSI: 58.28
20/05/2025 21:00 | RSI: 58.00
20/05/2025 22:00 | RSI: 57.26
20/05/2025 23:00 | RSI: 58.01
21/05/2025 00:00 | RSI: 57.35
21/05/2025 01:00 | RSI: 57.41
21/05/2025 02:00 | RSI: 62.85
21/05/2025 03:00 | RSI: 63.55
21/05/2025 04:00 | RSI: 65.77
21/05/2025 05:00 | RSI: 68.76
21/05/2025 06:00 | RSI: 68.24
21/05/2025 07:00 | RSI: 52.36
21/05/2025 08:00 | RSI: 49.22
21/05/2025 09:00 | RSI: 49.08
21/05/2025 10:00 | RSI: 50.15
21/05/2025 11:00 | RSI: 52.47
21/05/2025 12:00 | RSI: 53.13
21/05/2025 13:00 | RSI: 56.32
21/05/2025 14:00 | RSI: 66.93
21/05/2025 15:00 | RSI: 62.58
21/05/2025 16:00 | RSI: 67.38
21/05/2025 17:00 | RSI: 46.44
21/05/2025 18:00 | RSI: 49.24
21/05/2025 19:00 | RSI: 54.74
21/05/2025 20:00 | RSI: 53.67
21/05/2025 21:00 | RSI: 52.70
21/05/2025 22:00 | RSI: 58.67
21/05/2025 23:00 | RSI: 60.26
22/05/2025 00:00 | RSI: 65.72
22/05/2025 01:00 | RSI: 67.79
22/05/2025 02:00 | RSI: 68.10
22/05/2025 03:00 | RSI: 68.86
22/05/2025 04:00 | RSI: 68.48
22/05/2025 05:00 | RSI: 61.14
22/05/2025 06:00 | RSI: 60.90
22/05/2025 07:00 | RSI: 65.43
22/05/2025 08:00 | RSI: 67.38
22/05/2025 09:00 | RSI: 63.50
22/05/2025 10:00 | RSI: 61.55
22/05/2025 11:00 | RSI: 61.39
22/05/2025 12:00 | RSI: 63.90
22/05/2025 13:00 | RSI: 59.08
22/05/2025 14:00 | RSI: 60.60
22/05/2025 15:00 | RSI: 61.52
22/05/2025 16:00 | RSI: 56.58
22/05/2025 17:00 | RSI: 60.17
22/05/2025 18:00 | RSI: 60.88
22/05/2025 19:00 | RSI: 54.08
22/05/2025 20:00 | RSI: 55.20
22/05/2025 21:00 | RSI: 52.62
22/05/2025 22:00 | RSI: 57.21
22/05/2025 23:00 | RSI: 65.77
23/05/2025 00:00 | RSI: 67.47
23/05/2025 01:00 | RSI: 69.52
23/05/2025 02:00 | RSI: 73.54
23/05/2025 03:00 | RSI: 72.60
